zinc_id,new_smile,tanimoto_sim,cluster
16780454,O=S(=O)(c1ccc(Cl)cc1)N1CCN=C1Cc1cccc2ccccc12,0.336,20
9376855,O=C(Nc1nc(-c2c[nH]c3ccccc23)cs1)c1cc(=O)[nH]c2ccccc12,0.316,23
33125188,Cc1nccc(-c2cccc(NC(=O)[C@H]3COc4ccc(Cl)cc4C3)c2)n1,0.336,1
85436409,Cc1cc(C)n(CC2CCN(C(=O)NCc3cccc4ccccc34)CC2)n1,0.304,20
12985233,CC[C@@H](CO)Nc1ncnc2scc(-c3ccc(Br)cc3)c12,0.32799999999999996,15
4764860,Cc1ccccc1-n1c(/C=C2\C(=O)Nc3ccccc32)nc2ccccc2c1=O,0.36200000000000004,24
8743134,Cc1[nH]c2[nH]n(-c3ccccc3)c(=O)c2c(=O)c1Cc1cccc2ccccc12,0.327,20
72146485,Cc1ccsc1CN(C)C(=O)c1cn(Cc2cccc3ccccc23)nn1,0.317,20
40074229,Cc1cc([C@@H](C)NC(=O)[C@@H](C)NC(=O)Cc2cccc3ccccc23)c(C)s1,0.303,20
2439893,c1ccc(-n2ncc3c2ncn2c(Cc4cccc5ccccc45)nnc32)cc1,0.34,20
4276133,COc1cc(OC)cc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)c1,0.301,20
10971990,CN1C(=O)C(C)(C)COc2cc(NC(=O)Cc3cccc4ccccc34)ccc21,0.305,20
2974732,Cc1ccc(-n2cc(-c3ccccc3)c3c(NCCO)ncnc32)cc1Cl,0.318,15
3302087,CN(C(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2)c1ccccc1,0.312,9
9622546,COCCNc1nc(Nc2cccc(Cl)c2)c2cnn(-c3ccccc3)c2n1,0.309,1
1425168,c1ccc2c(c1)CCN2c1ncnc2c1nnn2Cc1cccc2ccccc12,0.335,20
5169271,Cc1cccc(-n2ncc3c(=O)n(Cc4cccc5ccccc45)cnc32)c1C,0.322,20
3241315,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)Nc1cc(F)ccc1F,0.312,9
791134,CCOC(=O)c1sc2ncn(Cc3cccc4ccccc34)c(=O)c2c1C,0.33799999999999997,20
2909348,O=C1Nc2ccc(Cl)cc2/C1=C1/SC(=S)N(Cc2ccccc2)C1=O,0.33299999999999996,17
6035145,COCCn1c(SCc2cccc3ccccc23)nc2ccccc2c1=O,0.302,20
6886321,CNC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2,0.324,9
1518664,CS(=O)(=O)c1ccc2nc(NC(=O)Cc3cccc4ccccc34)sc2c1,0.301,20
58180443,NC(=O)CCn1c(SCc2cccc3ccccc23)nnc1-c1cccs1,0.306,20
5421269,COc1ccc(-c2nonc2NC(=O)Cc2cccc3ccccc23)cc1OC,0.301,20
9254733,Nn1c(COc2ccccc2F)nnc1SCc1cccc2ccccc12,0.311,20
4163729,Cc1[nH]c2ccccc2c1C(=O)C(=O)NCCSc1c[nH]c2ccccc12,0.303,23
818860,O=C(CSc1ncccn1)Nc1ncc(Cc2cccc3ccccc23)s1,0.345,20
8959393,CN1C(=O)C(C)(C)COc2ccc(NC(=O)Cc3cccc4ccccc34)cc21,0.305,20
214487692,Cc1cc(NC(=O)c2cccc(N)c2)ccc1Nc1nccc(-c2cccnc2)n1,0.40299999999999997,1
4479146,O=c1c2cnn(-c3cccc(Cl)c3)c2ncn1Cc1cccc2ccccc12,0.311,20
40074231,Cc1cc([C@@H](C)NC(=O)[C@H](C)NC(=O)Cc2cccc3ccccc23)c(C)s1,0.303,20
12075156,CN(Cc1cccc2ccccc12)C(=O)c1cn(Cc2c(F)cccc2F)nn1,0.303,20
57526804,Cc1cc(=O)n(CC(=O)Nc2cccc(Cl)c2)c(-c2cccc(Cl)c2)n1,0.308,1
1126148,Cc1ccc2nsnc2c1NC(=S)NC(=O)Cc1cccc2ccccc12,0.304,20
14882136,Cc1nc([C@H](C)NC(=O)[C@@H]2CC(Cc3cccc4ccccc34)=NO2)cs1,0.345,20
2664482,NC(=O)c1c(NC(=O)c2c3c(nc4ccccc24)CCC3)sc2c1CCCC2,0.358,9
6329078,Cc1nc2ccccc2c(C)c1CC(=O)Nc1sc2c(c1C(N)=O)CCCC2,0.309,9
71328126,O=C(CSc1ncnc2c(-c3ccccc3)c[nH]c12)NCc1cccs1,0.308,15
3312404,C[C@H](NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccccc1,0.303,9
71260601,c1ccc2c(Cc3nn4c(CN5CCCCCC5)nnc4s3)cccc2c1,0.327,20
31857572,Cc1ccc(-n2c(/C=C3/C(=O)Nc4ccccc43)nc3ccccc3c2=O)cc1,0.354,24
23125462,O=C(Nc1ccccc1Br)c1n[nH]nc1Nc1cccc(Cl)c1,0.317,1
3216976,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)Nc1ccc(F)cc1,0.321,9
5013606,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2)C(N)=O,0.32799999999999996,9
2383214,COc1ccc(-c2nnc(SCc3cccc4ccccc34)n2N)cc1OC,0.327,20
3256877,O=C(COC(=O)Cc1cccc2ccccc12)Nc1ncc(Cl)cc1Cl,0.301,20
14236120,O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1cc(F)ccc1F,0.3,20
2887784,O=C(CNCc1ccco1)Nc1ncc(Cc2cccc3ccccc23)s1,0.318,20
2839873,COC(=O)c1ccc(COC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.324,9
3506289,C[C@H](Sc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)C(N)=O,0.32899999999999996,20
8706848,c1ccc2c(Cc3nn4c(Cn5cnc6ccccc65)nnc4s3)cccc2c1,0.335,20
2854068,CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)Cc2cccc3ccccc23)cc1,0.33299999999999996,20
15016145,COc1cc(/C=C2\C(=O)Nc3ccc(Br)cc32)c(Cl)cc1O,0.311,17
2398071,Fc1ccc(-n2ncc3c2ncn2c(Cc4cccc5ccccc45)nnc32)cc1,0.335,20
6140591,CNC(=O)CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1,0.315,20
644549,COc1ccc(C(=O)COC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.324,9
9110691,Nn1c(SCc2cccc3ccccc23)nnc1-c1cc(-c2ccccc2)[nH]n1,0.301,20
3254631,C[C@H]1CCC[C@H](C)N1C(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2,0.324,9
3239218,O=C1Nc2cc(Cl)ccc2/C1=C/c1ccccc1I,0.34299999999999997,24
16052239,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,0.528,11
9212259,Cn1ncc2c(Nc3cccc(Cl)c3)nc(NCCc3ccccc3)nc21,0.316,1
23579783,Cc1nnnn1/C(=C\c1cccc(F)c1)C(=O)OCc1cccc2ccccc12,0.303,20
9622571,C[C@@H](O)CNc1nc(Nc2cccc(Cl)c2)c2cnn(-c3ccccc3)c2n1,0.314,1
33470515,CCNC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CC2,0.305,9
96114491,COC(=O)C[C@H](c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12)C(C)C,0.306,16
13953004,O=C(Cc1cccc2ccccc12)Nc1ccc(-c2ccc3nncn3n2)cc1,0.301,20
14209923,C[C@@H]1C/C(=C/c2ccco2)c2nc3ccccc3c(C(=O)N3CCOCC3)c2C1,0.303,9
71614892,CCOc1ccc(-c2ccnc(COc3cccc(Cl)c3)n2)cc1C(=O)O,0.316,1
33125186,Cc1nccc(-c2cccc(NC(=O)[C@@H]3COc4ccc(Cl)cc4C3)c2)n1,0.336,1
14882135,Cc1nc([C@@H](C)NC(=O)[C@@H]2CC(Cc3cccc4ccccc34)=NO2)cs1,0.345,20
5372485,COc1ccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)cc1OC,0.301,20
248045814,Cc1nn(Cc2cccc3ccccc23)c(C)c1N1C(=O)[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C1=O,0.303,20
33265163,COc1cccc(-c2csc(-c3nnn(-c4cccc(Cl)c4)c3N)n2)c1,0.308,1
77419135,CCOc1ccc(-c2ccnc(NCc3cc4ccccc4[nH]3)n2)cc1C(=O)O,0.303,1
25758714,COCCn1c(SCc2cccc3ccccc23)nnc1-c1ccncc1,0.311,20
16780478,Cc1cc(C)c(S(=O)(=O)N2CCN=C2Cc2cccc3ccccc23)c(C)c1,0.36200000000000004,20
5159754,Fc1ccc(-n2ncc3c2ncn2nc(Cc4cccc5ccccc45)nc32)cc1,0.344,20
100641616,Cc1[nH]c2nc(NCc3cccc4ccccc34)nn2c(=O)c1Cc1ccccc1,0.306,20
39547119,CC(=O)Nc1nc(COC(=O)c2c3c(nc4ccccc24)CCCCC3)cs1,0.32799999999999996,9
96114490,COC(=O)C[C@@H](c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12)C(C)C,0.306,16
214489539,Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4cccnc4)n3)cc2)c1,0.423,1
3449022,COc1ccc(CSc2nnc(Cc3cccc4ccccc34)n2N)cc1F,0.354,20
2707907,COc1cccc(C(=O)COC(=O)c2c3c(nc4ccccc24)CCCC3)c1,0.319,9
813652,CC(=O)Nc1nonc1-c1nc2ccccc2n1Cc1cccc2ccccc12,0.303,20
1251606,COc1ccc(C(=O)c2sc(Nc3cccc(Cl)c3)nc2N)cc1OC,0.31,1
3570227,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccccc1I,0.35700000000000004,24
4894053,CN1C(=O)/C(=C/c2ccc(OCc3cccc4ccccc34)cc2)N(C)C1=S,0.308,20
31121050,COc1ccccc1-c1cc(C(=O)Nc2cccc(-c3ccnc(C)n3)c2)no1,0.301,1
408561048,Cn1c(Cc2cccc3ccccc23)nnc1SCC(=O)NC1CCCCC1,0.313,20
72414340,Cc1cc(S(=O)(=O)N2CCN=C2Cc2cccc3ccccc23)ccc1Cl,0.348,20
14236046,Cc1ccc(S(=O)(=O)Nc2ccn(Cc3cccc4ccccc34)n2)cc1,0.308,20
20606152,Cc1nn(Cc2cccc3ccccc23)c(C)c1N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O,0.303,20
97655923,NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1Cl)CC2,0.316,9
28303473,COc1cc(OC)cc(C(=O)Nc2ccn(Cc3cccc4ccccc34)n2)c1,0.309,20
225887273,COc1ccc(-c2nnsc2C(=O)NCc2cccc3ccccc23)cc1,0.306,20
28229279,COc1ccc(C(=O)Nc2cnn(Cc3cccc4ccccc34)c2)cc1OC,0.301,20
5071556,CCn1c(SCc2cccc3ccccc23)nc2cc(S(N)(=O)=O)ccc21,0.322,20
17081671,Cc1[nH]c2[nH]n(-c3ccc(F)cc3)c(=O)c2c(=O)c1Cc1cccc2ccccc12,0.322,20
32647556,COc1cccc(C(=O)Nc2ccn(Cc3cccc4ccccc34)n2)c1OC,0.309,20
6961730,Cc1cc(/C=C2/C(=O)Nc3ccccc32)c(C)n1-c1ccc(N2CCOCC2)cc1,0.381,24
32609933,COc1ccc(C(=O)Nc2ccn(Cc3cccc4ccccc34)n2)c(OC)c1,0.309,20
12185928,Cc1cc(C)n(C[C@@H](O)CN(Cc2ccco2)Cc2cccc3ccccc23)n1,0.305,20
2655989,O=C(COC(=O)c1c2c(nc3ccccc13)CCCCC2)NC1CCCCCC1,0.303,9
6429631,CCN1C/C(=C\c2ccc(C(=O)O)cc2)c2nc3ccccc3c(C(=O)O)c2C1,0.33799999999999997,9
28218953,COc1cccc(OC)c1C(=O)Nc1ccn(Cc2cccc3ccccc23)n1,0.309,20
200049229,O=S(=O)(NCc1cccc2ccccc12)c1ccc(Br)cc1,0.305,20
21658310,CC(C)(C)c1ccc(S(=O)(=O)c2n[nH]nc2Nc2cccc(Cl)c2)cc1,0.307,1
223003306,CCOc1ccc(Cl)cc1S(=O)(=O)NCc1cccc2ccccc12,0.3,20
5013232,C[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1)CCC2)C(N)=O,0.319,9
225710949,COc1cc(C)c(S(=O)(=O)NCCCc2cccc3ccccc23)c(C)c1,0.317,20
3233265,CN(C(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2)C1CCCCC1,0.321,9
222674390,COc1cc(CNC(=O)CCc2cccc3ccccc23)cc(OC)c1OC,0.306,20
585107722,Cc1sc(NC(=O)c2c(C3CCC3)cnn2C)nc1-c1c[nH]c2ncccc12,0.315,18
28230615,COc1cccc(OC)c1C(=O)Nc1cnn(Cc2cccc3ccccc23)c1,0.301,20
3505208,C[C@@H]1CCCCN1C(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.319,9
5013237,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1)CCC2)C(N)=O,0.319,9
226325371,COc1cc(C(N)=O)cc(Br)c1OCc1cccc2ccccc12,0.331,20
28538203,Cn1c(SCc2ccc(F)cc2)nnc(Nc2cccc(Cl)c2)c1=O,0.305,1
408560798,CCn1c(Cc2cccc3ccccc23)nnc1SCC(=O)NC(C)(C)C,0.396,20
222829945,COc1ccc(/C=C/C(=O)NCc2cccc3ccccc23)c(OC)c1OC,0.306,20
28237250,CCn1cc(Cl)c(C(=O)Nc2ccn(Cc3cccc4ccccc34)n2)n1,0.317,20
222538820,COc1cc(C)c(S(=O)(=O)NCCCc2cccc3ccccc23)cc1C,0.315,20
28236541,Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccn(Cc2cccc3ccccc23)n1,0.318,20
222671176,COc1ccc(CNC(=O)CCc2cccc3ccccc23)c(OC)c1OC,0.306,20
36612977,Cc1nn(Cc2cccc3ccccc23)c(C)c1N1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O,0.303,20
33123886,Cc1nccc(-c2cccc(NC(=O)/C=C/c3ccc(Br)o3)c2)n1,0.31,1
70140599,O=C(NCc1cccc2ccccc12)c1ccc(I)cc1,0.31,20
97993214,CCN1C/C(=C/c2ccc(C(=O)O)cc2)c2nc3ccccc3c(C(=O)O)c2C1,0.33799999999999997,9
224952023,CC(C)(C)CC(C)(C)NC(=O)CS(=O)(=O)Cc1cccc2ccccc12,0.32799999999999996,20
2715242,CCOc1ccc(-n2cc(-c3ccccc3)c3c(NCCCO)ncnc32)cc1,0.3,15
223008887,CCOc1ccc(S(=O)(=O)NCc2cccc3ccccc23)cc1Cl,0.302,20
96482241,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2)C(N)=O,0.319,9
223725380,CN(Cc1cccc2ccccc12)S(=O)(=O)c1ccc(Br)cc1,0.311,20
1007417,O=C1Nc2ccccc2/C1=C/c1cc(Br)c(O)c(Br)c1,0.484,24
32666304,CCOC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CC2,0.305,9
96483868,CN(C)C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CC2,0.319,9
102957494,CCOC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1)CC2,0.305,9
408560225,CCn1c(Cc2cccc3ccccc23)nnc1SCC(=O)N1CCCCC1,0.315,20
97993211,CCN1C/C(=C/c2ccc(O)c(OC)c2)c2nc3ccccc3c(C(=O)O)c2C1,0.33299999999999996,9
96482240,C[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2)C(N)=O,0.319,9
3505206,C[C@H]1CCCCN1C(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.319,9
55460736,O=C(NCc1cccc2ccccc12)c1ccccc1I,0.308,20
12185934,Cc1cc(C)n(C[C@H](O)CN(Cc2ccco2)Cc2cccc3ccccc23)n1,0.305,20
408561053,CCN(CC)C(=O)CSc1nnc(Cc2cccc3ccccc23)n1CC,0.353,20
408561368,Cn1c(Cc2cccc3ccccc23)nnc1SCC(=O)Nc1ccccc1,0.331,20
28237295,CCn1cc(Cl)c(C(=O)Nc2cnn(Cc3cccc4ccccc34)c2)n1,0.317,20
7563043,NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1Cl)CC2,0.316,9
4287512,COc1ccc(CCSc2nnc(Cc3cccc4ccccc34)n2N)cc1,0.35200000000000004,20
72414338,Cc1cc(C)c(S(=O)(=O)N2CCN=C2Cc2cccc3ccccc23)cc1C,0.359,20
223733268,COc1ccc(S(=O)(=O)N(C)Cc2cccc3ccccc23)cc1Cl,0.316,20
222669875,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CCc1cccc2ccccc12,0.302,20
8392195,COc1ccc(Cc2nnc(SCc3cccc4ccccc34)n2N)cc1,0.33299999999999996,20
223901760,COc1ccc(S(=O)(=O)NCCCc2cccc3ccccc23)c(C)c1C,0.315,20
72414337,Cc1ccc(S(=O)(=O)N2CCN=C2Cc2cccc3ccccc23)cc1C,0.35700000000000004,20
5100988,COc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N)c2[N+](=O)[O-])cc1,0.35700000000000004,1
868259,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1cccc([N+](=O)[O-])c1,0.314,9
4256089,CC(=O)Oc1cc2sc3ccccc3[nH]c2c2c(=O)c3ccccc3c(=O)c12,0.336,23
17146247,O=C(Nc1cccc(Cl)c1)Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,0.302,1
9349601,COc1ccccc1Nc1nc(Nc2cccc(Cl)c2)nc(N)c1[N+](=O)[O-],0.35200000000000004,1
5253059,Nc1nc(NCCc2ccccc2)nc(Nc2cccc(Cl)c2)c1[N+](=O)[O-],0.33799999999999997,1
866193,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccc([N+](=O)[O-])cc1,0.319,9
40161457,CCN1C/C(=C/c2ccccc2[N+](=O)[O-])c2nc3ccccc3c(C(=O)O)c2C1,0.33299999999999996,9
12614178,O=[N+]([O-])c1ccc([C@@H](O)CNc2ncnc3scc(-c4ccccc4)c23)cc1,0.301,15
5049889,Cc1ccc(CNc2nc(N)c([N+](=O)[O-])c(Nc3cccc(Cl)c3)n2)cc1,0.33299999999999996,1
12614183,O=[N+]([O-])c1ccc([C@H](O)CNc2ncnc3scc(-c4ccccc4)c23)cc1,0.301,15
5218774,CN(Cc1ccccc1)c1nc(N)c([N+](=O)[O-])c(Nc2cccc(Cl)c2)n1,0.33299999999999996,1
6053381,COc1cc(/C=C2\CCc3c2nc2ccccc2c3C(=O)O)cc([N+](=O)[O-])c1O,0.391,9
5713849,O=C(Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1)c1cccc(Br)c1,0.376,12
408533185,O=C(/C=C/c1cnc(-c2cccc([N+](=O)[O-])c2)nc1)Nc1cccc(Cl)c1,0.318,1
33502639,CCN1C/C(=C/c2ccc([N+](=O)[O-])cc2)c2nc3ccccc3c(C(=O)O)c2C1,0.33799999999999997,9
6561192,CCN1C/C(=C\c2cccc([N+](=O)[O-])c2)c2nc3ccccc3c(C(=O)O)c2C1,0.33299999999999996,9
6496952,CCN1C/C(=C\c2ccc([N+](=O)[O-])cc2)c2nc3ccccc3c(C(=O)O)c2C1,0.33799999999999997,9
3033471,Cc1ccc(C2=NC(=O)/C(=C3\C(=O)Nc4ccc(Br)cc43)S2)cc1,0.465,17
3646640,O=C1Nc2ccccc2/C1=C\c1cn(CC(=O)N2CCCCC2)c2ccccc12,0.32799999999999996,24
1101663,O=C1Nc2ccccc2/C1=C1/SC(=S)N(c2ccc(F)c(Cl)c2)C1=O,0.302,17
1228561,Cc1[nH]c2ccccc2c1/C=C1/C(=O)NC(=O)N(c2cccc3ccccc23)C1=O,0.325,23
4704934,CCc1cccc2c(/C=C3/C(=O)Nc4ccccc43)cn(CC(=O)N3CCCC3)c12,0.336,24
4602918,Cc1ccc(N2C(=O)/C(=C3/C(=O)Nc4ccccc43)SC2=S)cc1Cl,0.308,24
13494746,O=C1Nc2ccccc2/C1=C/c1nc2ccccc2c(=O)n1CCc1ccccc1,0.319,24
4168766,CC1CCN(C(=O)Cn2cc(/C=C3/C(=O)Nc4ccccc43)c3ccccc32)CC1,0.33299999999999996,24
5552106,CCc1ccccc1N1C(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)SC1=S,0.325,17
5552110,Cc1ccc(C)c(N2C(=O)/C(=C3/C(=O)Nc4ccc(F)cc43)SC2=S)c1,0.32799999999999996,17
5552107,CCc1ccc(N2C(=O)/C(=C3/C(=O)Nc4ccc(F)cc43)SC2=S)cc1,0.33,17
5291509,N#Cc1ccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCCCC3)cc1,0.315,9
4113458,O=C1Nc2ccc(Br)cc2/C1=N/c1ccc(Br)cc1,0.327,17
15016126,O=C1N/C(=N/c2ccc(Cl)cc2)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,0.382,17
18128405,Cc1ccc2c(c1)/C(=C1/S/C(=N/c3ccc(C)c(Cl)c3)NC1=O)C(=O)N2,0.37200000000000005,17
6639741,O=[N+]([O-])c1ccc(/C=N/n2c(Cc3cccc4ccccc34)n[nH]c2=S)cc1,0.32899999999999996,20
2773005,CCOc1cc(/C=C2\C(=O)Nc3ccccc32)cc(Br)c1OCC#N,0.413,24
1857532633,C[C@@H](C#N)NC(=O)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CC2,0.301,9
2529450,O=C(C[n+]1ccc(-c2cccc(Cl)c2)nc1)Nc1cccc(C(F)(F)F)c1,0.32299999999999995,1
15016562,Cc1ccc(/N=C2\NC(=O)/C(=C3/C(=O)Nc4ccc(F)cc43)S2)cc1Cl,0.37200000000000005,17
4601959,N#Cc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCCCC3)c1,0.31,9
4685101,Cc1cc(C)c(C)c(OCC(=O)O/N=C(\N)Cc2cccc3ccccc23)c1,0.313,20
6927936,O=C1N/C(=N\c2ccc(Cl)cc2Cl)S/C1=C1\C(=O)Nc2ccccc21,0.33,17
31785610,Cc1nccc(-c2cccc(NCC(=O)Nc3ccc(C#N)c(Cl)c3)c2)n1,0.326,1
1104177,C=CCn1c(Cc2cccc3ccccc23)nnc1SCC(=O)NC(C)(C)C,0.384,20
1857532634,C[C@H](C#N)NC(=O)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CC2,0.301,9
16777152,O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccccc21,0.316,17
4601948,N#Cc1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.31,9
14944028,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)C(=O)NC3=O,0.389,23
6513139,C/C(=N\OCc1cccc2ccccc12)c1ccc(S(=O)(=O)N(C)C)cc1,0.301,20
15016107,CCc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3C)NC1=O)C(=O)N2,0.359,17
6927933,O=C1N/C(=N/c2cc(Cl)cc(Cl)c2)S/C1=C1\C(=O)Nc2ccccc21,0.33,17
225848326,COc1ccc(Cn2nc(OCc3cccc4ccccc34)c(C#N)c2N)cc1,0.322,20
5450540,N#Cc1c(/N=C2\C(=O)Nc3ccc(Br)cc32)sc2c1CCCC2,0.301,17
409109299,C#CCOc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1OCC,0.413,24
20265024,CCCC/N=C1\S/C(=C2\C(=O)Nc3ccc(F)cc32)C(=O)N1CCCC,0.305,17
225849253,COc1ccc(COc2nn(Cc3cccc4ccccc34)c(N)c2C#N)cc1,0.322,20
225849196,COc1ccccc1COc1nn(Cc2cccc3ccccc23)c(N)c1C#N,0.318,20
6200511,Cc1[nH]c2ccccc2c1/C=N/Nc1nncn1/N=C/c1c(C)[nH]c2ccccc12,0.301,23
225849222,COc1cccc(COc2nn(Cc3cccc4ccccc34)c(N)c2C#N)c1,0.318,20
15016520,CN1C(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)S/C1=N\c1ccc(Cl)cc1,0.305,17
58823117,COc1cc(/C=N/NC(N)=S)cc(Cl)c1OCc1cccc2ccccc12,0.303,20
408560131,C=CCn1c(Cc2cccc3ccccc23)nnc1SCC(=O)N(CC)CC,0.33299999999999996,20
7578385,CN(C(=O)CSc1nnc(Nc2cccc(Cl)c2)s1)c1ccccc1,0.3,1
13140913,COc1cc(/C=C2\CCCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1,0.402,9
2371034,CC(C)Oc1cccc(-c2nnc(SCc3cccc4ccccc34)n2N)c1,0.324,20
33327425,O=C(COc1cccc(-c2noc(-c3ccco3)n2)c1)Nc1cccc(Cl)c1,0.307,1
299756570,O=C(c1cc(Cc2cccc3ccccc23)no1)N1CCC[C@@H]1c1nccs1,0.327,20
12913307,C[C@H](Nc1ncnc2scc(-c3ccccc3)c12)[C@@H](O)c1ccc(O)cc1,0.33799999999999997,15
4585621,CSc1ccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)cc1,0.306,20
5120190,O=C1Nc2ccccc2/C1=C/c1nc2ccccc2c(=O)n1-c1cccc(Cl)c1,0.341,24
10213484,Cc1cccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)c1,0.33799999999999997,1
31776682,Cc1nccc(-c2cccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)c2)n1,0.369,1
8673051,CC[C@H](CO)Nc1ncnc2c1sc1nc(-c3ccccc3)c3c(c12)CCC3,0.324,15
33583053,COC(=O)c1ccc(/C=C2/C[C@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.336,9
44837401,O=C(Nc1cccc(Cl)c1)c1cc(-c2ccc(Br)cc2)[nH]n1,0.308,1
4033223,COc1ccc(-c2cn3cccnc3n2)cc1NC(=O)Nc1cccc(Cl)c1,0.321,1
1447657,COC[C@@H](C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1,0.314,15
7446509,COc1cccc(-c2ccc(SCC(=O)Nc3cccc(Cl)c3)nn2)c1,0.354,1
8156681,Cn1ccnc1[C@@H](NC(=O)Cc1cccc2ccccc12)c1ccc(Cl)cc1,0.304,20
4585603,CSc1cccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)c1,0.302,20
15016149,COc1cc(Cl)c(/C=C2\C(=O)Nc3ccc(Br)cc32)cc1OC,0.303,17
7997132,CC(C)(C)OC(=O)NCCc1nnc(SCc2cccc3ccccc23)o1,0.33799999999999997,20
1429206,COc1ccc(CCC(=O)Nc2cc(C)nn2Cc2cccc3ccccc23)cc1,0.303,20
33417408,COC(=O)c1ccc(COc2ccccc2/C=C2\C(=O)Nc3ccccc32)cc1,0.34600000000000003,24
6871696,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1,0.304,15
4287424,C[C@H](Sc1nnc(Cc2cccc3ccccc23)n1N)c1ccc(F)cc1,0.364,20
2723674,O=C(CSc1nccn1-c1cccc(Cl)c1)Nc1cccc(Cl)c1,0.307,1
15016194,CCOc1cc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc(Cl)c1O,0.3,17
4689922,CCOc1cc(/C=C2\C(=O)Nc3ccccc32)cc(Br)c1OCC,0.442,24
10213505,Fc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)cc1,0.321,1
3343780,Nn1c(Cc2cccc3ccccc23)nnc1SCc1ccccc1Cl,0.35700000000000004,20
